title,addr,areacode,sigungucode,contentid,mapx,mapy,is_outdoor,tag
콩사랑뚜부장수,전북 김제시 요촌중4길 47-11,37,3,1603489,126.8895378,35.80650794,0,8
콩새야,강원 강릉시 월대산로 64,32,1,2671141,128.9174785,37.75986259,0,8
콩서리,강원 속초시 관광로 394,32,5,2901372,128.538427,38.19532135,0,8
콩심팥심,경기 김포시 김포한강4로 313,31,8,2877497,126.6487154,37.65104964,0,8
콩예원,서울 광진구 아차산로78길 75 현대골든텔,1,6,2875256,127.111001,37.55165003,0,8
콩이랑,경북 경주시 보불로 97,35,2,2738038,129.3131407,35.79278657,0,8
콩이랑두부랑,경기 시흥시 옥터로 67,31,14,2782490,126.690848,37.34196688,0,8
콩지팥찌,경기 의왕시 독정이길 26,31,24,669109,127.0083176,37.39611623,0,8
콴안다오,서울 강남구 강남대로156길 28-2,1,1,2903369,127.0215129,37.51854115,0,8
쾌지나칭칭,경남 함안군 가야읍 새터길 168-2,36,19,2747743,128.3917463,35.29472563,0,8
쿄우다이,대구 달서구 월배로46길 72,4,2,2856291,128.5386442,35.81580841,0,8
쿠나,서울 성동구 연무장5길 9-16 블루스톤타워,1,16,2894809,127.0526732,37.54449147,0,8
쿠잉롤,전남 담양군 죽녹원로 91,38,7,2991397,126.9849833,35.32306166,0,8
쿠촐로 테라짜,서울 강남구 선릉로152길 33,1,1,2903386,127.042322,37.52461026,0,8
쿠치나13Y,경북 상주시 새잼이길 21-7,35,9,2876513,128.1655226,36.57761765,0,8
쿠캔비어,서울 종로구 수표로 108,1,23,2642732,126.9895421,37.57095393,0,8
쿠켄,강원 강릉시 홍제로 7-11,32,1,2687672,128.8854178,37.74870214,0,8
쿠쿠펫,대전 유성구 봉명로 27-7,3,4,2951584,127.3427193,36.3424269,0,8
쿠키멍스터,강원 춘천시 춘천로185번길 15 1층,32,13,2913226,127.7340487,37.8778041,0,8
쿠폴라,강원 춘천시 동면 순환대로 (1154-111),32,13,2807386,127.7767944,37.89305312,0,8
쿤스트라운지,경남 남해군 독일로 34,36,5,2891586,128.043026,34.7978474,0,8
쿼크커피바,경남 김해시 율하6로 55,36,4,2932703,128.8239313,35.17136123,0,8
쿼피집,부산 사상구 사상로356번길 16 성원산업,6,9,2853132,128.9855365,35.17626642,0,8
퀴버 서울숲,서울 성동구 왕십리로5길 3 성수1가제2동 공공복합청사,1,16,2894997,127.0443656,37.54645498,0,8
퀸스타운,경기 화성시 동탄기흥로520번나길 20,31,31,2753810,127.0943762,37.20621477,0,8
퀸즈크라운베이커리카페,대구 서구 서대구로 118,4,6,2766485,128.5556412,35.86854997,0,8
큐리키즈카페 송산신도시점,경기 화성시 새솔동,31,31,3017576,126.8185463,37.28307596,0,8
크라운돼지,제주 제주시 상가목장길 84,39,4,2861349,126.3834849,33.39343989,0,8
크래버대게나라 잠실점,서울 송파구 위례성대로 92 (방이동),1,18,2685280,127.1222567,37.51372408,0,8
크래커스 대정점,제주 서귀포시 대정읍 보성구억로126번길 34,39,3,2783393,126.2797052,33.26330542,0,8
크래프트루트,강원 속초시 관광로 418,32,5,2710907,128.5377159,38.19728499,0,8
크래프트유니온협동조합(몽트비어),강원 속초시 학사평길 7-1,32,5,2710905,128.5281194,38.20441176,0,8
크랙킨,경기 고양시 일산동구 무궁화로141번길 8-8,31,2,2892200,126.7773559,37.66993307,0,8
크랩회피쉬 장충동,서울 중구 동호로24길 27-4,1,24,2653610,127.005191,37.56073596,0,8
크럼앤크러스트,경기 하남시 미사강변한강로158번길 47,31,30,2904797,127.1899515,37.57492653,0,8
크레미엘,서울 서초구 양재천로21길 3 디와이빌딩,1,15,2866395,127.0391653,37.47585753,0,8
크레이지카츠,서울 마포구 포은로2나길 44,1,13,2853824,126.909725,37.55050488,0,8
크레이트커피,서울 용산구 독서당로 97,1,21,2860077,127.0108078,37.53536956,0,8
크레타,경기 파주시 헤이리마을길 82-91 크레타,31,27,2848051,126.7041203,37.78894011,0,8
크렘파이샵,전남 담양군 담양읍 객사4길 38-6,38,7,2778411,126.9846667,35.32329496,0,8
크로마이트커피,인천 연수구 청량로155번길 39-5,2,8,2853887,126.6506105,37.42135139,0,8
크리스티앙 단디만주,울산 남구 왕생로124번길 3,7,2,2862405,129.3293686,35.54445928,0,8
크림라벨 서울숲점,서울 성동구 서울숲2길 34,1,16,2895010,127.0423241,37.54660493,0,8
크림하우스,강원 강릉시 해안로 1173 크림하우스,32,1,2894303,128.8610224,37.85051488,0,8
크웰브,경기 용인시 처인구 백옥대로 1330 (유방동),31,23,3355753,127.2128363,37.25346143,0,8
큰갯물횟집,제주 서귀포시 대포로 161,39,3,133990,126.4382281,33.23941611,0,8
큰곰,강원 원주시 영원산성길 46,32,9,2891657,128.0153382,37.27549857,0,8
큰곰집,충북 음성군 음성로 553,33,6,2849974,127.642881,36.95367881,0,8
큰기와집,강원 강릉시 강동면 정동등명길 3,32,1,2687673,129.0159047,37.70281555,0,8
큰기와집,대구 동구 서촌로 106,4,4,2744459,128.6237986,35.9842659,0,8
큰나루밴댕이회무침,인천 남동구 문화서로4번길 61-23,2,4,606054,126.6983666,37.44569941,0,8
큰나무집,대구 달성군 가창면 우록길 24,4,3,2738021,128.6595858,35.73367825,0,8
큰누이찜,경남 거제시 계룡로 14,36,1,2915841,128.63042,34.8745215,0,8
큰대문집,서울 성북구 종암로14길 6-21,1,17,2839337,127.0361594,37.59634071,0,8
큰마당감자탕,경기 용인시 기흥구 한보라1로 5,31,23,2757168,127.1099234,37.25436225,0,8
큰바다횟집,경남 하동군 금남면 노량해안길 155,36,18,1372336,127.8726259,34.94674995,0,8
큰바위가든,경남 밀양시 부북면 예림서원로 9-1,36,7,1799428,128.7356502,35.474445,0,8
큰손감자탕,강원 평창군 평창읍 천변길 37,32,15,2784953,128.3976011,37.3668341,0,8
큰손식당,경기 용인시 기흥구 동탄기흥로 961,31,23,2757170,127.1036465,37.24381892,0,8
큰손제주흑돼지,서울 송파구 백제고분로45길 10,1,18,2689475,127.110394,37.50958546,0,8
큰손집,경기 파주시 중앙로 270,31,27,812980,126.7776978,37.76028088,0,8
큰손참붕어찜,경기 김포시 양촌읍 김포대로1685번길 46,31,8,134868,126.6497427,37.66459809,0,8
큰우리본점,강원 평창군 대관령면 대관령로 192,32,15,2776424,128.7166298,37.67259378,0,8
큰지붕닭갈비,강원 춘천시 신북읍 신샘밭로 652,32,13,2774524,127.7819678,37.92920179,0,8
큰집,경남 거제시 계룡로 70,36,1,2674207,128.6256592,34.87689059,0,8
큰집가마솥설렁탕,강원 홍천군 홍천읍 홍천로3길 5-15,32,16,134265,127.8793744,37.68944814,0,8
큰집돌솥설렁탕,경기 구리시 안골로 51 큰집가마솥설렁탕,31,6,134872,127.1368835,37.59767848,0,8
큰집반점,강원 횡성군 횡성읍 횡성로 67,32,18,2685551,127.9744254,37.46094861,0,8
큰집뼈대있는짬뽕,세종  노을3로 19 첫마을2단지,8,1,2876008,127.2593507,36.48147061,0,8
큰집식당,부산 중구 중구로24번길 19,6,15,134082,129.0298236,35.10025075,0,8
큰집식당,대구 북구 학정로 551-23,4,5,2808038,128.5646436,35.95441819,0,8
큰집한우,강원 춘천시 서부대성로 135,32,13,1855720,127.7349375,37.87785689,0,8
큰집한우촌,전남 순천시 비봉길 73,38,11,2670494,127.5204869,34.9660361,0,8
클라스카커피랩,서울 성동구 연무장15길 11 태광산업,1,16,2894783,127.059481,37.54230852,0,8
클라시커 커피,경기 평택시 만세로 1762-4,31,28,2861170,127.1080332,37.01054873,0,8
클라우드32,부산 해운대구 마린시티3로 52,6,16,843489,129.1449566,35.15439126,0,8
클라우드힐,경남 통영시 산양일주로 71,36,17,2930120,128.4385965,34.8182188,0,8
클래식캠퍼,부산 사상구 대동로 224,6,9,2785267,128.9853068,35.14738076,0,8
클럽에스프레소,서울 종로구 창의문로 132 (부암동),1,23,3065976,126.9659992,37.59274542,0,8
클레이디뷔페,부산 동구 조방로 14 동일타워,6,5,2870780,129.0634808,35.1387665,0,8
키누카누,서울 강서구 공항대로 247 퀸즈파크나인,1,4,2832867,126.8352537,37.55936641,0,8
키다리아저씨,서울 마포구 성미산로 22,1,13,1932511,126.9107219,37.5584262,0,8
키로베이커리,경기 성남시 분당구 판교역로2번길 14,31,12,2911247,127.1127473,37.38463333,0,8
키리엘,강원 춘천시 퇴계로77번길 9-1,32,13,2666682,127.7298912,37.86379732,0,8
키미아트,서울 종로구 평창30길 47,1,23,639462,126.9721924,37.61579007,0,8
키스톤 스피시즈,경기 남양주시 경춘로 1104-2,31,9,2820866,127.2254965,37.63661445,0,8
키에라코트,경기 안양시 동안구 동편로183번길 10 명재빌딩,31,17,2842779,126.9700319,37.40675876,0,8
키와마루아지,경기 화성시 동탄중심상가2길 11 삼성파크뷰,31,31,2865639,127.0732892,37.20581999,0,8
키치니토 키친,부산 해운대구 송정중앙로5번길 98,6,16,2859167,129.2041616,35.18766641,0,8
키친205,전남 함평군 함평읍 함평천우길 52,38,22,2794958,126.5244501,35.06125296,0,8
키친동백,부산 해운대구 달맞이길117번가길 85 키친동백,6,16,2859188,129.1787924,35.15782761,0,8
키친루셀로,경남 거제시 거제대로 1861,36,1,2905836,128.6730373,34.81659818,0,8
키친마이야르,서울 강남구 언주로170길 22 (신사동),1,1,3076413,127.0354364,37.52666268,0,8
키친숲,서울 마포구 동교로 256-10,1,13,2815662,126.9251982,37.56250931,0,8
키친아루요,제주 제주시 애월읍 유수암평화5길 15-8,39,4,2781493,126.4052935,33.4237841,0,8
키친에프,경기 수원시 장안구 경수대로 950 아울렛쇼핑타운,31,13,2876214,127.0075174,37.30359917,0,8
키친온유,강원 속초시 영랑로2길 22,32,5,2929178,128.5908939,38.21340082,0,8
키크러스커피,강원 강릉시 창해로14번길 48-1,32,1,2913305,128.9496003,37.77085361,0,8
킨이로텐,충남 천안시 서북구 불당21로 40 천안불당 호반써밋플레이스,34,12,2856818,127.1045028,36.81330752,0,8
킨토토,대전 서구 계룡로 403,3,3,2665553,127.3727747,36.35099034,0,8
킴스버거,경기 평택시 중앙시장로 18,31,28,2681505,127.052303,37.08002305,0,8
킵댓 본점,경기 수원시 팔달구 화서문로31번길 14-34,31,13,2892820,127.0113815,37.28610126,0,8
킷사텐,경기 부천시 부일로449번길 16 오케이빌딩,31,11,2892636,126.7804163,37.48697107,0,8
킹스시,경기 용인시 수지구 정든로 5 죽전역 솔하임,31,23,2842459,127.1135572,37.32755662,0,8
킹의전설 김포장기점,경기 김포시 김포한강1로97번길 10-15,31,8,2845700,126.6714773,37.64792263,0,8
킹콩갤러리카페,대구 달서구 화암로 322 (대곡동),4,2,3458135,128.5184185,35.80287061,0,8
타니스 청라레스토랑,인천 서구 정서진5로 29,2,7,2843891,126.6178207,37.5620539,0,8
타마린드,서울 서초구 신반포로 176,1,15,2623628,127.0032288,37.50497018,0,8
타무라,제주 제주시 중산간동로 670,39,4,2853291,126.6568894,33.49897146,0,8
타베르나,경북 경주시 첨성로81번길 18,35,2,2903605,129.2113207,35.834866,0,8
타볼로24,서울 종로구 청계천로 279,1,23,2788816,127.0087987,37.57037101,0,8
타샤의정원,경기 파주시 지목로 115 (신촌동),31,27,3337819,126.7022694,37.72910539,0,8
타워차이 본점,서울 강남구 언주로30길 26 타워팰리스,1,1,2926998,127.0524443,37.48802858,0,8
타이가든,서울 중구 명동길 55 (명동1가),1,24,2654144,126.985401,37.56418242,0,8
타이가텐푸라,부산 해운대구 우동1로38번가길 15,6,16,2858974,129.1584218,35.16480423,0,8
타이거풀,서울 성동구 성수이로7가길 7,1,16,2845221,127.0548953,37.54089471,0,8
타이빈,부산 동래구 금강로73번길 12,6,6,2869532,129.0773163,35.21629419,0,8
타이씨암레스토랑,경기 용인시 처인구 성산로 633,31,23,2855554,127.2091469,37.28646588,0,8
타임애프터타임,서울 성동구 연무장길 28-16,1,16,2894746,127.0522483,37.54303886,0,8
타임체임버바이스템커피 수원스타필드점,경기 수원시 장안구 수성로 175 (정자동),31,13,3445980,126.9915582,37.2874813,0,8
타임투비,경기 용인시 수지구 성복1로281번길 11 (성복동),31,23,3318471,127.0548626,37.32378378,0,8
타지펠리스,서울 용산구 우사단로 39,1,21,820610,126.9954371,37.53368615,0,8
타짜 장면,전북 장수군 장계면 장무로 195,37,11,2842179,127.5832643,35.72855109,0,8
타짜오리하우스 본점,경남 산청군 원지로 178,36,9,2843594,127.9880539,35.29443511,0,8
타츠진 우동,대전 서구 대덕대로249번길 15 (둔산동),3,3,3416187,127.3782824,36.35481778,0,8
타코마이너,서울 성동구 뚝섬로 358,1,16,2895024,127.0504847,37.53991419,0,8
타쿠마 스시,제주 서귀포시 섭지코지로 15,39,3,2833308,126.9185069,33.43907396,0,8
타쿠미곤,서울 서초구 사평대로18길 10 부림빌딩,1,15,2856757,126.9956214,37.49845968,0,8
타타에스프레소바,부산 수영구 무학로33번길 57,6,12,2868448,129.1179253,35.16406745,0,8
탁주시음장,강원 화천군 화천읍 산수화로 13,32,17,2789608,127.7060778,38.10775457,0,8
탄금대 왕갈비탕,충북 충주시 능바우길 35,33,11,2044823,127.9098255,36.98638271,0,8
탄천한우,경기 성남시 수정구 탄천로 594 주건축물제1동,31,12,2875099,127.1199838,37.44394602,0,8
탈리,경기 성남시 분당구 서현로 192,31,12,134608,127.124385,37.38779428,0,8
탐광,서울 성동구 연무장5가길 26,1,16,2894728,127.0554341,37.54322778,0,8
탐라도야지 본점,서울 서초구 서초대로50길 82 정원빌딩,1,15,2860963,127.0135728,37.48964436,0,8
탐마루,전남 장흥군 장흥읍 장흥로 1,38,20,1368504,126.9052092,34.68056327,0,8
탐복,부산 기장군 일광면 문오성길 31,6,3,2775543,129.2577488,35.28290396,0,8
탐복미나리가든,경북 청도군 청도읍 한재로 382,35,20,2363049,128.7312946,35.59170393,0,8
탐스바닷가재,광주광역시 동구 지호로124번길 10-1,5,3,2664950,126.9428054,35.14861399,0,8
탐앤탐스 영월점,강원 영월군 영월읍 동강로 100 2층,32,8,2913261,128.5017303,37.1917257,0,8
탑골가든,강원 춘천시 남산면 김유정로 427-12,32,13,2774515,127.7072994,37.75048229,0,8
탑골순대국,경기 용인시 수지구 수지로342번길 42,31,23,2834983,127.0974587,37.3249483,0,8
탑골식당,대구 동구 동화사2길 21-7,4,4,2856235,128.6980058,35.99127759,0,8
탑립커피,대전 유성구 엑스포로 600,3,4,2900973,127.4027982,36.40848152,0,8
탑플레이스 다이닝,강원 춘천시 순환대로 1154-115,32,13,2905845,127.7771499,37.89319478,0,8
탕수육,경기 파주시 지목로 138,31,27,2863676,126.7042803,37.729872,0,8
탕정집 쭈꾸미 지중해점,충남 아산시 탕정면로22번길 15-18,34,9,2858697,127.0614044,36.79725027,0,8
태광식당,제주 제주시 탑동로 144,39,4,2767779,126.5188094,33.51263996,0,8
태균네횟집,충남 당진시 석문방조제로 1798-8,34,4,2845457,126.5732812,37.02345171,0,8
태극당,서울 중구 동호로24길 7,1,24,2721659,127.0051077,37.55958053,0,8
태극당,경북 영주시 번영로 154 태극당,35,14,2832268,128.6251245,36.82501735,0,8
태기산막국수,강원 횡성군 둔내로 76,32,18,607556,128.2188435,37.5112696,0,8
태능갈비,강원 인제군 북면 원통로147번길 23,32,10,134285,128.202532,38.12264001,0,8
태능배갈비,경기 남양주시 경춘로 1023 태능배갈비,31,9,2855354,127.2151892,37.63533108,0,8
태능집,대구 중구 달성로22길 86,4,8,2771797,128.5867605,35.87439988,0,8
태능초가집갈비,충남 논산시 중앙로398번길 7-7,34,3,2834599,127.0892374,36.20053034,0,8
태동반점,전남 목포시 마인계터로40번길 10-1,38,8,2844027,126.3834303,34.79003678,0,8
태릉왕갈비,경기 남양주시 불암산로 69,31,9,2864892,127.106457,37.65028293,0,8
태릉허참갈비,경기 남양주시 불암산로 30,31,9,2840798,127.1087152,37.64698057,0,8
태리주택,경기 수원시 팔달구 화서문로31번길 8-12,31,13,2905573,127.0120009,37.28535969,0,8
태림봉,인천 중구 차이나타운로59번길 23,2,10,724059,126.6194619,37.47396418,0,8
태림산채정식,서울 도봉구 노해로60길 32,1,10,232242,127.0342413,37.6499761,0,8
태문네,서울 강서구 양천로28길 40,1,4,2849527,126.8206047,37.57143974,0,8
태백관,부산 동래구 충렬대로285번길 31,6,6,2852602,129.0908961,35.20183495,0,8
태백닭갈비,강원 태백시 중앙남1길 10,32,14,2375375,128.9907205,37.17143183,0,8
태백산,인천 서구 완정로 151,2,7,2843922,126.659252,37.60115842,0,8
태백산맥 꼬막맛집,전남 보성군 벌교읍 벌교천2길 58-1,38,10,1350590,127.3447331,34.84797968,0,8
태백산맥식당,강원 강릉시 해안로 517,32,1,2874075,128.9035284,37.80461825,0,8
태백으뜸한우,강원 태백시 번영로 208,32,14,681547,128.9853268,37.16222167,0,8
태백한우골실비식당,강원 태백시 대학길 35,32,14,681652,128.9825438,37.15880256,0,8
태봉가든,강원 철원군 서면 와수로110번안길 18,32,12,2687739,127.4374735,38.23511246,0,8
태봉산한터오리골,경기 용인시 처인구 양지면 주북로 440,31,23,2757208,127.2797111,37.24453033,0,8
태성반점,전북 군산시 축동로 112,37,2,2871087,126.7108384,35.96935298,0,8
태성추어탕,경기 평택시 만세로 1539,31,28,2741578,127.1229758,37.02683879,0,8
태시트 TACIT,강원 고성군 청간정길 25-2,32,2,2839784,128.5574925,38.26629401,0,8
태양상회,제주 제주시 중앙로2길 31,39,4,2905237,126.5216229,33.51722561,0,8
태양이네,충남 서천군 서천읍 충절로 42,34,8,2782172,126.6868323,36.0750655,0,8
태양정육식당,서울 영등포구 문래로 92-3,1,20,2864236,126.8922691,37.51908599,0,8
태양집,강원 횡성군 강변로 939,32,18,2875922,128.2012347,37.48633881,0,8
태양칼국수,울산 중구 함월14길 54,7,1,2788414,129.3128968,35.57892731,0,8
태양커피,서울 서초구 서초대로25길 55,1,15,2847224,126.992833,37.4902467,0,8
태영생막창,강원 평창군 봉평면 태기로 100,32,15,2662513,128.321843,37.58724887,0,8
태영한우,경남 합천군 삼가면 일부5길 11,36,21,2814774,128.1232084,35.41333523,0,8
태왕가든,경북 안동시 풍천면 구담배나들길 35,35,11,2671867,128.4662996,36.5421495,0,8
태웅이네 막국수,경기 안성시 양성면 안성맞춤대로 2289-11,31,16,2736694,127.2465457,37.10822882,0,8
태원,인천 미추홀구 매소홀로 388,2,3,600316,126.6650809,37.4397884,0,8
태장삼겹살,강원 원주시 북원로2704번길 51,32,9,2670568,127.9521546,37.38470701,0,8
태조대림감자국,서울 은평구 응암로 172,1,22,712673,126.9166872,37.58721462,0,8
태조밥상,전북 전주시 완산구 경기전길 122,37,12,2938673,127.1510449,35.8140727,0,8
태조석갈비,충남 천안시 동남구 태조산길 103,34,12,2743371,127.174877,36.81370317,0,8
태종대암소한마당,부산 영도구 태종로833번길 11,6,14,1552695,129.0821201,35.06239484,0,8
태종대짬뽕,부산 영도구 태종로 805 (동삼동),6,14,1128306,129.0812063,35.0646279,0,8
태평소국밥,대전 유성구 온천동로65번길 50 (봉명동),3,4,2582400,127.3502321,36.35751142,0,8
태평소국밥(원조태평소국밥 태평본점),대전 중구 태평로 116,3,5,2775516,127.3955094,36.32680462,0,8
태평식당,충남 논산시 옥녀봉로35번길 9,34,3,2913949,127.0165366,36.1616974,0,8
태평양호,인천 중구 예단포1로 2-10 운북어촌계 어항편익시설,2,10,2846960,126.502196,37.53123879,0,8
태평집,전북 전주시 덕진구 조경단로 3-6,37,12,2870448,127.1360845,35.83576442,0,8
태향,서울 용산구 후암로57길 3-10,1,21,2836432,126.9746551,37.55325572,0,8
태화루,경기 평택시 동안길 1,31,28,2671269,127.0762202,37.08042621,0,8
태화루,충북 보은군 관기송현로 102 코코라아치킨,33,3,2912451,127.8200879,36.43522762,0,8
태화산명가,경기 광주시 도척윗로 35,31,5,2876941,127.3336589,37.34545574,0,8
태화식당,충남 공주시 사곡면 마곡상가길 10,34,1,1305113,127.0198591,36.55646334,0,8
태화원,인천 중구 차이나타운로59번길 10,2,10,135193,126.6185731,37.47407526,0,8
태화육개장,부산 부산진구 서면문화로 18,6,7,2807806,129.0570058,35.15925576,0,8
태화장,대전 동구 중앙로203번길 78,3,2,1807586,127.4293534,36.33383498,0,8
태흥갈비,전북 고창군 고창읍 중앙로 306-4,37,1,1602119,126.7088522,35.43436937,0,8
택이네조개전골,경기 평택시 비전2로 19,31,28,2674665,127.0965232,37.00811825,0,8
택이네조개전골 포승공단,경기 평택시 포승읍 여술로 20,31,28,2680001,126.8447798,36.98781059,0,8
택지골수제생갈비,강원 강릉시 하슬라로232번길 1,32,1,2874093,128.8761735,37.77068275,0,8
택지뚱보냉면,강원 강릉시 정원로 78,32,1,2687675,128.8729768,37.7629808,0,8
택지물회,강원 강릉시 가작로 10,32,1,2874112,128.8768124,37.76921627,0,8
탤런트 박철호의 덕이동주막,경기 고양시 일산서구 하이파크3로 10,31,2,2863338,126.7544351,37.69271056,0,8
탯자리나주곰탕,전남 나주시 징고샅길 5-1,38,6,643038,126.7164727,35.03113733,0,8
탱고아구찜,광주광역시 북구 설죽로471번길 12,5,4,2758779,126.8980441,35.20108231,0,8
터득골북샵,강원 원주시 흥업면 대안로 511-42,32,9,2650447,127.8721236,37.26798567,0,8
터미널회식당,경남 통영시 동충4길 7,36,17,621979,128.4219168,34.84104928,0,8
터방내,서울 동작구 흑석로 101-7 (흑석동),1,12,2689454,126.9608465,37.5080635,0,8
터알,경기 용인시 기흥구 흥덕4로 22,31,23,2844952,127.0910579,37.27348748,0,8
터줏골명가,충북 충주시 금제7길 14,33,11,2857939,127.927035,36.9890966,0,8
터진만두,전남 여수시 소호로 253-1,38,13,2871191,127.6415128,34.72832875,0,8
터치더스카이,서울 영등포구 63로 50,1,20,1567401,126.9399203,37.51964234,0,8
터프이너프,경기 평택시 포승읍 포승향남로 11,31,28,2758124,126.8799296,36.98292566,0,8
털보네바베큐 미사동본점,경기 하남시 미사동로 49,31,30,2901956,127.2014506,37.57172711,0,8
털보네소머리집,서울 영등포구 도림천로11길 25-2,1,20,2682650,126.8981304,37.49222255,0,8
털보네장원랜드,제주 제주시 1100로 3001,39,4,2871880,126.4862746,33.45463197,0,8
털보선장횟집,충남 태안군 안면읍 백사장1길 95,34,14,2782940,126.3184188,36.58614501,0,8
털보셀프바베큐,경기 광주시 퇴촌면 천진암로 578,31,5,2742071,127.329781,37.45961744,0,8
털보족발,경기 고양시 일산서구 주화로 76 뉴월드프라자,31,2,2875166,126.7596964,37.67002996,0,8
털보집,경기 하남시 검단산로 379,31,30,2865337,127.2405784,37.54207848,0,8
털보해물탕,경기 부천시 경인로 65,31,11,133110,126.7626041,37.48397388,0,8
텃고을한우,경기 김포시 양곡로390번길 7,31,8,2863283,126.6344358,37.66281746,0,8
텃밭쌈밥식당,전북 고창군 고창읍 태봉로 585,37,1,3468004,126.6731023,35.44633686,0,8
텃밭에노는닭,강원 삼척시 도계로 334 텃밭에노는닭,32,4,2877990,129.0457135,37.23878349,0,8
텅 성수 스페이스,서울 성동구 성수이로 82,1,16,2894711,127.0565618,37.54231402,0,8
텅앤그루브조인트,서울 용산구 보광로60길 7,1,21,2495404,126.9945371,37.53407497,0,8
테니 Tenne,서울 성동구 뚝섬로17가길 55,1,16,2871025,127.0592061,37.54114754,0,8
테디스오븐,서울 성동구 서울숲2길 43,1,16,2895045,127.0434851,37.54652996,0,8
테라로사 커피공장,강원 강릉시 구정면 현천길 25,32,1,1950195,128.8918383,37.69609446,0,8
테라스룸,서울 강남구 선릉로152길 37 청담동 올리브빌딩,1,1,2845806,127.0426969,37.52470748,0,8
테라스의아침,강원 홍천군 서면 팔봉강변길 217,32,16,2911985,127.7106673,37.69689969,0,8
테르미니 서울여대점,서울 노원구 화랑로53길 12,1,9,2842572,127.0941116,37.62651602,0,8
테르트르카페,서울 종로구 낙산5길 46,1,23,2783358,127.0112066,37.57827569,0,8
테를지,경북 경주시 태종로 736,35,2,2903631,129.2086763,35.83919047,0,8
테리토리,인천 미추홀구 경원대로628번길 5,2,3,2901305,126.6949476,37.43978059,0,8
테스팅노트,광주광역시 서구 군분로159번길 13,5,5,2668023,126.8859244,35.14559948,0,8
테이블레이,세종  다정중앙로 39 다정센터프라자2,8,1,2876021,127.2486763,36.49407453,0,8
테이블포포,서울 서초구 사평대로14길 11 대성빌딩,1,15,2860187,126.9944576,37.49778752,0,8
테이스티버거,서울 마포구 상수동 317-2 행운빌딩,1,13,2946704,126.9207185,37.54830255,0,8
테이크그린,경기 이천시 부발읍 경충대로1878번길 18,31,26,3072273,127.5073433,37.24271523,0,8
테이크웨이브,경기 수원시 영통구 법조로 25 광교 SK VIEW Lake,31,13,2892845,127.0601937,37.28753252,0,8
테이트모던,광주광역시 서구 상무대로673번길 24,5,5,3072209,126.838137,35.14402108,0,8
테판하우스,경기 남양주시 두물로39번길 24,31,9,2830102,127.1282742,37.65808519,0,8
테하스,강원 원주시 지정면 월송리,32,9,2991118,127.8535216,37.3924515,0,8
텍사스 데 브라질(Texas de Brazil),서울 서초구 사평대로 205,1,15,2049449,127.0078368,37.50447032,0,8
텍사스프라임,경기 이천시 원적로 57,31,26,2871710,127.4007787,37.31507436,0,8
텐독스,경기 평택시 계양로 752,31,28,2855760,127.0015114,36.94021885,0,8
텐동식당,서울 성동구 연무장5가길 20-1,1,16,2895269,127.054923,37.54339164,0,8
텐바,서울 성동구 연무장길 41-22,1,16,2895286,127.0542481,37.54338607,0,8
텐파이프,경기 고양시 덕양구 고양대로1730번길 3,31,2,2877108,126.8743838,37.64722355,0,8
텔온,경기 수원시 영통구 법조로 25 광교 SK VIEW Lake,31,13,2906226,127.0601937,37.28753252,0,8
토가,인천 강화군 화도면 해안남로 1912,2,1,855691,126.4175211,37.60849775,0,8
토곡정원,경남 양산시 충렬로 1701-34 토곡정원,36,10,2862656,129.0816891,35.48453915,0,8
토끼와거북이,제주 제주시 서해안로 498-6,39,4,2763806,126.4921227,33.51883052,0,8
토다이 명동,서울 중구 명동길 14,1,24,2689442,126.9829179,37.56347413,0,8
토담,경기 광주시 곤지암읍 광여로 414,31,5,2742086,127.3814873,37.3653432,0,8
토담20,충북 충주시 앙성면 산전장수1길 5,33,11,2766531,127.7898498,37.09663447,0,8
토담골,경기 시흥시 동서로811번길 27,31,14,2637560,126.8381166,37.386356,0,8
토담골,경기 양주시 가마골로 136,31,18,2832361,126.9782136,37.7302102,0,8
토담골,서울 강남구 삼성로 766 유림빌딩,1,1,2903399,127.0482353,37.52330774,0,8
토담마을,인천 강화군 삼산면 삼산남로 910,2,1,855699,126.3089233,37.68886981,0,8
토담막국수,강원 평창군 대화면 대화5길 4,32,15,2783736,128.453392,37.50198067,0,8
토담순대국,경기 고양시 일산서구 대산로226번길 8-2,31,2,2875192,126.7539078,37.67914546,0,8
토담순두부,강원 강릉시 난설헌로193번길 1-19,32,1,2775555,128.9105143,37.79113383,0,8
토담숯불닭갈비,강원 춘천시 신북읍 신샘밭로 662,32,13,2774518,127.7829594,37.92967953,0,8
토담식당,인천 중구 개항로96번길 13-22,2,10,601878,126.633894,37.47174247,0,8
토담우렁쌈밥,경기 평택시 탄현로 288,31,28,2674197,127.0553138,37.07844829,0,8
토담집,전북 완주군 삼례읍 왕궁로 14,37,8,2840786,127.0801013,35.91684033,0,8
토담화로구이,강원 춘천시 남춘로36번길 65,32,13,628109,127.7370268,37.86038951,0,8
토도스,경남 창원시 성산구 용호로 116 부일빌딩,36,16,2838789,128.6838417,35.23805952,0,8
토라카츠,서울 성북구 장월로1길 90,1,17,2869851,127.0437779,37.60508705,0,8
토로,부산 영도구 태종로752번길 25,6,14,2869186,129.0788008,35.06885516,0,8
토르첼로,울산 울주군 배내로 950,7,5,2848928,129.0093804,35.52562485,0,8
